City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,sidney,-33.8679,151.2073,286.08,82,40,3.6,AU,1683735253
364,miranda do douro,41.4969,-6.2731,293.9,27,62,2.58,PT,1683735255
365,saint croix,17.7397,-64.7388,303.13,71,40,5.14,VI,1683734967
366,catio,11.2833,-15.25,303.55,55,100,4.74,GW,1683735257
367,domodossola,46.1165,8.2931,291.62,65,100,0.89,IT,1683735261
368,strabane,54.8237,-7.4692,289.12,65,92,5.59,GB,1683735082
369,kurmuk,10.55,34.2833,307.28,25,78,1.19,SD,1683735262
370,puerto armuelles,8.2833,-82.8667,303.86,64,81,2.2,PA,1683735016
371,correntina,-13.3433,-44.6367,306.51,30,33,2.41,BR,1683735263
372,amga,60.8953,131.9608,274.96,91,15,2.71,RU,1683735264
373,okhotsk,59.3833,143.3,273.57,90,15,3.16,RU,1683735264
374,kokstad,-30.5472,29.4241,285.51,59,0,1.5,ZA,1683735265
375,pilar,-9.5972,-35.9567,304.11,65,74,3.08,BR,1683735265
376,kristiansund,63.1115,7.732,286.18,82,0,2.57,NO,1683735266
377,betio village,1.358,172.9211,301.17,80,79,6.52,KI,1683735267
378,karratha,-20.7377,116.8463,296.47,41,82,2.51,AU,1683735268
379,tadine,-21.55,167.8833,295.47,74,97,5.71,NC,1683735270
380,dire dawa,9.5931,41.8661,297.18,67,99,2.08,ET,1683735271
381,kapit,2.0167,112.9333,297.6,91,100,0.25,MY,1683734988
382,prado,-17.3411,-39.2208,299.33,68,90,2.62,BR,1683735272
383,huarmey,-10.0681,-78.1522,297.53,76,48,4.52,PE,1683735273
384,dangriga,16.9692,-88.2321,301.61,76,99,5.34,BZ,1683735273
385,antigonish,45.6169,-61.9986,286.56,58,77,2.24,CA,1683735274
386,cooper's town,26.8667,-77.5167,297.75,69,1,1.11,BS,1683735275
387,kuqa,41.7278,82.9364,293.16,12,2,2.88,CN,1683735276
388,alekseyevskoye,55.3071,50.1135,284.64,56,100,2.9,RU,1683735276
389,adam,22.3756,57.5233,306.72,12,0,4.54,OM,1683735277
390,usogorsk,63.4106,48.6872,277.19,66,52,2.52,RU,1683735277
391,alo,7.4178,6.7371,309.61,39,52,2.92,NG,1683735277
392,kasane,-17.8167,25.15,297.28,27,16,1.35,BW,1683735277
393,rio preto da eva,-2.6994,-59.6997,301.05,88,90,1.31,BR,1683735238
394,katsuura,35.1333,140.3,289.03,72,100,4.77,JP,1683735278
395,waounde,15.2637,-12.8682,314.96,13,84,3.65,SN,1683735278
396,boli,45.7667,130.5167,281.07,61,32,2.12,CN,1683735278
397,yeroham,30.9872,34.9314,297.31,40,35,7.85,IL,1683735279
398,olonkinbyen,70.9221,-8.7187,274.04,99,100,4.6,SJ,1683735279
399,cannonvale,-20.2833,148.7,293.81,62,95,6.23,AU,1683735279
400,puerto baquerizo moreno,-0.9,-89.6,300.7,83,75,4.63,EC,1683735279
401,xinyuan,37.3,99.0,269.08,95,100,1.1,CN,1683735280
402,san patricio,28.017,-97.5169,301.99,70,76,2.71,US,1683735280
403,clarkston heights-vineland,46.3874,-117.083,287.84,78,20,2.57,US,1683735281
404,cadale,2.7603,46.3222,300.65,79,56,7.78,SO,1683735281
405,nanfeng,23.7434,111.7959,295.73,95,100,0.91,CN,1683735282
406,sungai raya,0.7,108.9,300.15,81,97,1.33,ID,1683735283
407,dhuusamarreeb,5.535,46.3861,304.87,43,100,5.79,SO,1683735284
408,timmins,48.4669,-81.3331,292.49,41,1,3.35,CA,1683735169
409,molde,62.7375,7.1591,286.06,82,75,3.09,NO,1683735153
410,yebaishou,41.3975,119.6408,288.4,36,36,1.77,CN,1683735286
411,sarmiento,-45.5882,-69.07,283.58,59,100,6.97,AR,1683735287
412,tongliao,43.6125,122.2653,285.38,23,0,3.8,CN,1683735287
413,pamandzi,-12.7967,45.2794,301.03,78,75,2.57,YT,1683735292
414,veraval,20.9,70.3667,302.96,65,18,6.11,IN,1683735293
415,moussoro,13.6408,16.4901,314.14,8,51,2.79,TD,1683735293
416,coyhaique,-45.5752,-72.0662,278.12,93,100,1.54,CL,1683735293
417,ahmadnagar,19.0833,74.7333,307.3,18,92,4.22,IN,1683735294
418,ak'ordat,15.5486,37.8867,309.22,12,16,5.21,ER,1683735295
419,tailai,46.3833,123.4,285.04,20,0,3.93,CN,1683735295
420,san andres,12.5847,-81.7006,305.16,66,20,5.66,CO,1683735296
421,coromandel,-18.4733,-47.2003,299.83,46,99,0.81,BR,1683735064
422,howrah,22.5892,88.3103,305.15,66,40,8.23,IN,1683735242
423,khabarovsk,48.4808,135.0928,278.04,65,0,2.0,RU,1683735060
424,beyla,8.6833,-8.6333,302.36,51,100,2.06,GN,1683735297
425,nelson bay,-32.7167,152.15,287.04,92,11,1.79,AU,1683735288
426,coahuayana de hidalgo,18.7,-103.6583,304.46,48,1,2.0,MX,1683735297
427,oodweyne,9.4092,45.064,301.3,45,100,6.5,SO,1683735297
428,tierp,60.3427,17.5181,290.05,31,39,5.24,SE,1683735298
429,novovolyns'k,50.7258,24.1626,284.59,62,60,5.07,UA,1683735298
430,ruayer,43.0537,-5.5502,289.59,74,45,3.78,ES,1683735298
431,doctor mora,21.1417,-100.3125,296.89,20,1,3.35,MX,1683735298
432,manokwari,-0.8667,134.0833,299.02,86,100,2.44,ID,1683735299
433,new plymouth,-39.0667,174.0833,282.9,100,99,7.73,NZ,1683735299
434,ghat,24.9647,10.1728,301.28,20,86,6.74,LY,1683735299
435,ambon,-3.6954,128.1814,299.23,15,40,1.54,ID,1683735300
436,lido di jesolo,45.5069,12.6469,286.66,93,100,7.96,IT,1683735300
437,puerto deseado,-47.7503,-65.8938,282.9,68,100,11.64,AR,1683735097
438,taitung city,22.7583,121.1444,295.12,78,83,2.49,TW,1683735300
439,novo aripuana,-5.1206,-60.3797,306.15,53,78,1.43,BR,1683735132
440,cockburn town,21.4612,-71.1419,299.97,83,35,5.52,TC,1683735301
441,zhirnovsk,50.9845,44.7735,285.19,52,98,3.27,RU,1683735303
442,katsuren-haebaru,26.3369,127.8719,294.16,64,0,4.63,JP,1683735305
443,nouadhibou,20.931,-17.0347,290.79,95,6,9.04,MR,1683735307
444,sao joao da pesqueira,41.1108,-7.4338,295.11,23,100,3.37,PT,1683735307
445,youhao,47.8667,128.8333,278.07,56,47,0.74,CN,1683735308
446,ola,59.5833,151.2833,273.65,86,46,2.19,RU,1683735309
447,happy valley-goose bay,53.3168,-60.3315,277.58,36,100,6.34,CA,1683735309
448,villa gesell,-37.2639,-56.973,287.62,64,28,8.92,AR,1683735310
449,mombetsu,44.3525,143.3525,275.82,91,52,2.51,JP,1683735310
450,fisterra,42.9049,-9.2629,293.16,68,14,7.98,ES,1683735311
451,nabire,-3.3667,135.4833,298.32,91,100,1.57,ID,1683735311
452,itabira,-19.6192,-43.2269,299.94,52,100,0.87,BR,1683735221
453,puerto leguizamo,-0.1934,-74.7819,298.28,85,97,2.19,CO,1683735313
454,champoton,19.35,-90.7167,305.93,46,29,3.45,MX,1683735313
455,alesund,62.4723,6.1549,286.66,93,75,4.12,NO,1683735314
456,safaga,26.7292,33.9365,299.44,45,8,1.08,EG,1683735314
457,kingston,17.997,-76.7936,306.06,61,76,2.68,JM,1683735053
458,alaghsas,17.0187,8.0168,313.74,5,31,4.33,NE,1683735200
459,morehead city,34.7229,-76.726,297.15,67,0,5.81,US,1683735316
460,pacific grove,36.6177,-121.9166,286.29,78,100,3.13,US,1683735317
461,codrington,-38.2667,141.9667,281.06,87,0,3.13,AU,1683735318
462,hami,42.8,93.45,293.75,17,1,4.55,CN,1683735318
463,bakhchysarai,44.75,33.8667,285.95,60,45,2.83,UA,1683735319
464,tamanrasset,22.785,5.5228,303.86,10,87,5.16,DZ,1683735319
465,acarau,-2.8856,-40.12,302.96,68,40,3.46,BR,1683735320
466,island harbour,50.724,-1.2758,290.46,78,79,2.24,GB,1683735322
467,olyokminsk,60.3736,120.4264,274.57,91,100,3.16,RU,1683735323
468,souillac,-20.5167,57.5167,298.0,79,13,6.17,MU,1683735323
469,barra do corda,-5.5,-45.25,305.07,51,84,1.67,BR,1683735324
470,arno,60.1167,18.6333,281.36,44,94,5.8,SE,1683735324
471,pangody,65.85,74.4859,270.6,90,96,3.78,RU,1683735325
472,sabha,27.0377,14.4283,300.7,22,0,10.39,LY,1683735325
473,birao,10.2849,22.7882,312.29,17,59,0.59,CF,1683735325
474,eisenstadt,47.8457,16.5233,291.56,70,100,5.96,AT,1683735206
475,calvinia,-31.4707,19.776,296.22,16,26,4.6,ZA,1683735327
476,concepcion,-36.827,-73.0498,285.04,87,0,7.72,CL,1683735203
477,reggane,26.7158,0.1714,310.41,10,0,3.39,DZ,1683735328
478,suntar,62.1444,117.6319,272.08,85,32,2.25,RU,1683735328
479,valozhyn,54.0909,26.5225,286.22,50,52,2.08,BY,1683735329
480,portland,45.5234,-122.6762,288.76,76,20,1.34,US,1683735140
481,novouzensk,50.4592,48.1431,287.43,50,64,1.41,RU,1683735329
482,ulladulla,-35.35,150.4667,286.23,76,71,2.27,AU,1683735266
483,berea,41.3662,-81.8543,294.73,38,20,1.54,US,1683735330
484,batouri,4.4333,14.3667,302.22,61,91,1.92,CM,1683735331
485,mao,39.8885,4.2658,291.46,63,75,5.66,ES,1683735332
486,isangel,-19.55,169.2667,297.34,75,73,5.42,VU,1683735332
487,hemsby,52.6971,1.6918,289.47,89,67,3.49,GB,1683735333
488,dingras,18.1032,120.6967,298.61,83,18,2.54,PH,1683735334
489,ancud,-41.8697,-73.8203,284.89,94,100,2.28,CL,1683735335
490,el nido,11.1858,119.3956,301.17,78,92,0.98,PH,1683735335
491,kotri,25.366,68.3122,306.97,23,0,5.74,PK,1683735336
492,juneau,58.3019,-134.4197,283.76,85,75,0.0,US,1683735336
493,quepos,9.4236,-84.1652,304.34,59,28,2.58,CR,1683735336
494,mahina,-17.5065,-149.489,298.02,88,40,2.06,PF,1683735337
495,tobruk,32.0836,23.9764,293.06,74,100,9.35,LY,1683735338
496,delta del tigre,-34.7633,-56.3853,289.76,82,75,6.69,UY,1683735338
497,toliara,-23.35,43.6667,297.55,80,40,1.92,MG,1683735339
498,kavieng,-2.5744,150.7967,301.19,77,100,1.91,PG,1683735339
499,margate,51.3813,1.3862,289.65,65,44,3.58,GB,1683735340
500,port douglas,-16.4833,145.4667,294.81,80,73,3.7,AU,1683735340
501,dawson creek,55.7666,-120.2362,285.95,54,0,2.06,CA,1683735183
502,fort bragg,35.139,-79.006,297.23,38,0,4.12,US,1683735341
503,arteche,12.2645,125.4048,299.48,88,97,1.38,PH,1683735341
504,realeza,-25.7689,-53.5325,295.81,37,36,1.93,BR,1683735129
505,mashhad,36.297,59.6062,299.23,38,0,3.09,IR,1683735341
506,champerico,14.3,-91.9167,304.45,64,25,3.38,GT,1683735347
507,sault ste. marie,46.5168,-84.3333,292.46,39,100,1.54,CA,1683735186
508,kirakira,-10.4544,161.9205,299.96,86,37,4.26,SB,1683735347
509,choyr,46.3611,108.3611,283.26,38,70,3.27,MN,1683735348
510,saint-francois,46.4154,3.9054,289.64,60,0,3.6,FR,1683735348
511,qarazhal,48.0078,70.7903,294.49,17,77,2.29,KZ,1683735348
512,tome acu,-2.4189,-48.1522,304.94,61,79,1.39,BR,1683735348
513,barcelos,41.5388,-8.6151,294.77,51,98,7.89,PT,1683735349
514,dolores,-36.3132,-57.6792,290.07,51,1,5.68,AR,1683735349
515,nagqu,31.5,92.0,273.37,62,100,0.88,CN,1683735349
516,salym,60.0625,71.4789,280.86,65,93,2.05,RU,1683735349
517,fortuna,40.5982,-124.1573,285.18,80,100,0.0,US,1683735350
518,takoradi,4.8845,-1.7554,303.69,68,86,6.29,GH,1683735350
519,tshabong,-26.05,22.45,293.95,24,0,1.08,BW,1683735350
520,delhi,28.6667,77.2167,304.2,19,0,1.03,IN,1683735110
521,lucapa,-8.4192,20.7447,298.44,51,9,1.17,AO,1683735351
522,hotan,37.0997,79.9269,291.07,9,0,3.87,CN,1683735351
523,khanbari,27.3747,87.2039,294.2,28,12,1.84,NP,1683735351
524,al jawf,29.5,38.75,303.51,11,17,3.9,SA,1683735352
525,kuanda,56.3161,116.0806,284.25,64,100,0.61,RU,1683735352
526,bareilly,28.35,79.4167,303.58,13,0,3.17,IN,1683735352
527,victoria de durango,24.0333,-104.6667,297.08,15,0,5.36,MX,1683735352
528,yilan,24.757,121.753,297.6,99,12,1.46,TW,1683735353
529,castillos,-34.1667,-53.8333,292.75,47,0,5.55,UY,1683735353
530,deir ez-zor,35.3359,40.1408,303.51,17,55,0.72,SY,1683735353
531,tosontsengel,48.7567,98.2839,278.49,65,25,2.35,MN,1683735353
532,buala,-8.145,159.5921,300.43,83,67,3.87,SB,1683735354
533,selfoss,63.9331,-20.9971,284.29,70,83,3.6,IS,1683735354
534,colon,9.3592,-79.9014,303.4,68,67,2.81,PA,1683735354
535,muang phonsavan,19.45,103.2167,291.49,97,93,1.0,LA,1683735354
536,saint-joseph,-21.3667,55.6167,298.36,77,28,4.73,RE,1683735355
537,barakani,-12.1356,44.4317,300.09,76,37,3.64,KM,1683735355
538,taoudenni,22.6783,-3.9836,312.59,7,100,6.63,ML,1683735355
539,bastia,42.6667,9.3333,294.04,67,0,6.69,FR,1683735355
540,st. john's,47.5649,-52.7093,282.75,51,5,2.68,CA,1683735356
541,alupka,44.4167,34.05,287.29,64,59,0.62,UA,1683735356
542,pavlogradka,54.2024,73.5592,287.58,20,100,4.21,RU,1683735356
543,wenchang,30.904,118.4887,287.3,85,100,1.19,CN,1683735357
544,howard springs,-12.497,131.047,296.1,62,99,2.86,AU,1683735357
545,kone,-21.0595,164.8658,293.04,78,94,2.24,NC,1683735357
546,rome,34.257,-85.1647,300.54,63,0,1.54,US,1683735003
547,remire-montjoly,4.9167,-52.2667,297.17,100,75,1.03,GF,1683735358
548,benguela,-12.5763,13.4055,302.09,71,43,3.76,AO,1683735358
549,kuta,-8.7233,115.1723,301.12,88,40,6.71,ID,1683735358
550,lehliu-gara,44.4333,26.85,289.61,60,61,3.06,RO,1683735358
551,naracoorte,-36.9579,140.7383,281.99,83,0,2.96,AU,1683735359
552,nieuw amsterdam,5.8833,-55.0833,300.94,89,40,2.57,SR,1683735359
553,port-vila,-17.7338,168.3219,298.3,80,30,7.23,VU,1683735359
554,novoorsk,51.381,58.9813,280.51,83,1,8.54,RU,1683735359
555,kolosovka,56.4678,73.611,282.03,39,100,2.56,RU,1683735360
556,kapa'a,22.0752,-159.319,296.33,83,100,5.66,US,1683735360
557,yeosu,34.7546,127.6599,287.97,72,94,1.01,KR,1683735361
558,burgkirchen an der alz,48.1667,12.7333,286.89,76,100,3.39,DE,1683735362
559,sierra vista,31.5545,-110.3037,293.05,20,0,10.8,US,1683735090
560,tizimin,21.15,-88.15,307.19,39,97,4.33,MX,1683735363
561,arkalyk,50.2486,66.9114,293.73,30,98,2.32,KZ,1683735365
562,nizwa,22.9333,57.5333,305.45,15,0,1.08,OM,1683735365
563,hancheng,32.5186,112.3522,287.1,88,100,2.18,CN,1683735366
564,revelstoke,50.9832,-118.2023,287.37,78,89,0.59,CA,1683735094
565,hasaki,35.7333,140.8333,288.83,68,100,6.61,JP,1683735368
566,puerto aysen,-45.4,-72.7,281.17,93,100,3.09,CL,1683735368
567,nurota,40.5614,65.6886,299.3,19,92,3.51,UZ,1683735370
568,mount pearl,47.5166,-52.7813,282.34,44,75,11.83,CA,1683735370
569,kudahuvadhoo,2.6708,72.8944,301.44,78,100,6.51,MV,1683735371
570,suva,-18.1416,178.4415,293.86,94,20,2.06,FJ,1683735187
571,belmonte,-15.8631,-38.8828,300.88,62,79,4.68,BR,1683735373
572,maicanesti,45.5,27.5,288.03,53,89,0.65,RO,1683735373
